	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)
VARIABLES	lnwpu	lnwpu	lnwpu	lnwpu	lnwpu	lnwpr	lnwpr	lnwpr	lnwpr	lnwpr	lnwto	lnwto	lnwto	lnwto	lnwto
															
o._Ileaid_4703180		-					-					-			
															
o._Ileaid_4808130		-					-					-			
															
o._Ileaid_4808940		-					-					-			
															
o._Ileaid_4816230		-					-					-			
															
o._Ileaid_4818000		-					-					-			
															
o._Ileaid_4818300		-					-					-			
															
o._Ileaid_4819700		-					-					-			
															
o._Ileaid_4823640		-					-					-			
															
o._Ileaid_4828500		-					-					-			
															
o._Ileaid_4838730		-					-					-			
															
o._Ileaid_4844280		-					-					-			
															
o._Ileaid_5102670		-					-					-			
															
o._Ileaid_5103300		-					-					-			
															
o._Ileaid_5307710		-					-					-			
															
o._Ileaid_5308700		-					-					-			
															
o._Ileaid_5509600		-					-					-			
															
o._Ileaid_9999999		-					-					-			
															
o.year		-					-					-			
															
_IleaXyea_102370		0.05***					0.02***					0.03***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_408800		0.03					0.03					0.04***			
		(.)					(.)					(0.000)			
_IleaXyea_509000		0.02***					0.02***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_614550		0.02					0.03					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_622710		0.02					0.03					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_628050		-0.02***					0.00					-0.01***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_633840		0.01					0.03					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_634170		0.02					0.02					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_634320		0.01					0.03					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_634410		-0.01					0.00					0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_634590		0.02***					0.04***					0.02***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_640740		0.02					0.02					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_803360		-0.00					0.01					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_901920		-0.01***					-0.02***					-0.01***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_1200150		0.08					0.04					0.07***			
		(.)					(.)					(0.000)			
_IleaXyea_1200180		0.09					0.05					0.07***			
		(.)					(.)					(0.000)			
_IleaXyea_1200390		0.07					0.04					0.05***			
		(.)					(.)					(0.000)			
_IleaXyea_1200480		0.05***					0.03***					0.04***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_1200870		0.07***					0.04***					0.05***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_1201080		0.11					0.09					0.09***			
		(.)					(.)					(0.000)			
_IleaXyea_1201440		0.07***					0.03***					0.06***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_1201500		0.09					0.05					0.08***			
		(.)					(.)					(0.000)			
_IleaXyea_1201590		0.07					0.06					0.05***			
		(.)					(.)					(0.000)			
_IleaXyea_1201920		0.09					0.05					0.07***			
		(.)					(.)					(0.000)			
_IleaXyea_1300120		-0.03***					0.00***					-0.00***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_1301830		0.04***					0.07***					0.03***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_1303870		0.04***					0.05***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_1709930		-0.00***					-0.01***					-0.01***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_1734510		0.02					0.03					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_1803630		0.03					0.01					0.02***			
		(.)					(.)					(0.000)			
_IleaXyea_1804770		0.00					0.01					-0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_1810290		0.01***					0.01***					0.01***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_2012990		0.01					0.03					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_2101860		0.07***					0.02***					0.05***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_2102990		0.03***					-0.04***					0.00***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_2200300		0.05					0.02					0.03***			
		(.)					(.)					(0.000)			
_IleaXyea_2200330		0.06					0.02					0.03***			
		(.)					(.)					(0.000)			
_IleaXyea_2200540		0.06					0.03					0.04***			
		(.)					(.)					(0.000)			
_IleaXyea_2201170		-0.00					-0.03					-0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_2201290		0.06					0.00					0.03***			
		(.)					(.)					(0.000)			
_IleaXyea_2201740		0.07					0.02					0.04***			
		(.)					(.)					(0.000)			
_IleaXyea_2400090		0.01***					-0.03***					0.00***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_2502790		-0.02					-0.01					-0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_2511130		0.01					0.00					0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_2612000		-0.04					-0.04					-0.04***			
		(.)					(.)					(0.000)			
_IleaXyea_2616440		0.01***					0.00***					0.01***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_2621150		0.01					0.01					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_2721240		-0.01					-0.01					0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_2916400		-0.02					0.00					-0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_2929280		-0.03					-0.00					-0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3174820		0.02					0.01					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3200060		0.08					0.07					0.07***			
		(.)					(.)					(0.000)			
_IleaXyea_3407830		-0.00					-0.01					-0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3411340		-0.01***					-0.01***					-0.02***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_3605850		0.00					-0.02					-0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3624750		-0.01***					-0.02***					-0.01***			
		(0.000)					(0.000)					(0.000)			
_IleaXyea_3702970		0.06					0.06					0.05***			
		(.)					(.)					(0.000)			
_IleaXyea_3703330		0.07					0.06					0.05***			
		(.)					(.)					(0.000)			
_IleaXyea_3904348		0.01					-0.00					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3904375		0.00					0.00					0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_3904378		-0.01					-0.00					-0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3904380		0.01					0.01					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_3904384		-0.01					0.00					-0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_3904490		0.01					0.00					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_4017250		0.06***					-0.01***					0.03***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4022770		0.03***					0.01***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4030240		0.04***					0.01***					0.02***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4110040		0.01					0.00					0.01***			
		(.)					(.)					(0.000)			
_IleaXyea_4218990		0.00					0.00					-0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_4219170		-0.00					-0.02					-0.00***			
		(.)					(.)					(0.000)			
_IleaXyea_4501440		0.05					0.02					0.04***			
		(.)					(.)					(0.000)			
_IleaXyea_4502310		0.06					0.06					0.04***			
		(.)					(.)					(0.000)			
_IleaXyea_4503360		0.03					0.05					0.03***			
		(.)					(.)					(0.000)			
_IleaXyea_4702940		0.02***					0.02***					0.01***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4703180		0.05***					0.03***					0.03***			
		(0.000)					(0.001)					(0.000)			
_IleaXyea_4808130		0.05***					-0.00***					0.03***			
		(0.000)					(0.001)					(0.000)			
