	(43.998)	(44.349)	(44.142)	(43.676)
_Istate_25	0.113	0.064	3.695	1.033
	(26.745)	(26.911)	(26.789)	(26.468)
_Istate_26	-68.598	-67.011	-65.907	-63.377
	(32.921)	(33.394)	(32.771)	(31.825)
_Istate_27	-3.385	-3.386	-1.811	-7.160
	(31.091)	(31.241)	(31.587)	(31.093)
_Istate_28	11.203	14.525	11.614	11.919
	(30.916)	(30.959)	(30.354)	(28.966)
_Istate_29	21.471	22.990	25.034	19.814
	(28.526)	(28.640)	(28.301)	(27.497)
_Istate_30	1.009	1.943	-1.199	-3.103
	(25.099)	(25.534)	(25.116)	(24.349)
_Istate_32	6.137	6.963	4.901	6.655
	(38.113)	(38.508)	(38.781)	(38.662)
_Istate_33	-14.594	-15.020	-10.909	-13.009
	(31.134)	(31.358)	(30.562)	(29.900)
_Istate_34	-1.429	-0.685	3.158	0.781
	(39.307)	(39.753)	(38.606)	(37.321)
_Istate_35	-6.711	-6.437	-6.190	-5.740
	(29.361)	(29.749)	(29.382)	(28.502)
_Istate_36	61.135	61.702	58.555	55.618
	(39.460)	(39.264)	(40.230)	(40.438)
_Istate_37	-37.880	-38.016	-37.906	-42.286
	(44.280)	(44.387)	(43.425)	(43.283)
_Istate_38	-45.123	-46.552	-37.650	-39.532
	(38.747)	(38.920)	(37.863)	(37.684)
_Istate_39	20.722	22.444	28.534	28.340
	(27.983)	(28.243)	(26.602)	(26.099)
_Istate_40	15.032	16.450	22.239	21.231
	(35.817)	(36.036)	(34.953)	(35.478)
_Istate_41	24.595	26.266	31.380	29.782
	(27.256)	(27.639)	(26.603)	(25.823)
_Istate_42	-21.355	-20.642	-15.248	-17.738
	(29.735)	(30.115)	(28.817)	(28.205)
_Istate_44	-14.290	-13.999	-12.007	-12.952
	(45.132)	(45.529)	(46.020)	(46.014)
_Istate_45	-1.773	-2.787	-2.766	-1.141
	(33.934)	(34.080)	(33.873)	(33.060)
_Istate_46	14.862	15.043	14.282	14.002
	(33.608)	(33.553)	(33.634)	(32.237)
_Istate_47	-14.040	-15.167	-16.449	-19.880
	(36.161)	(36.600)	(35.360)	(34.922)
_Istate_48	-26.331	-26.834	-30.710	-33.496
	(122.535)	(122.652)	(120.511)	(120.888)
_Istate_49	-31.925	-31.027	-33.462	-33.629
	(32.771)	(33.074)	(31.374)	(30.312)
_Istate_50	40.595	40.647	41.965	40.350
	(27.199)	(27.363)	(27.047)	(25.933)
_Istate_51	14.583	15.738	17.154	13.808
	(37.351)	(37.299)	(36.844)	(36.521)
_Istate_53	-8.300	-6.862	-11.654	-9.312
	(41.228)	(41.222)	(40.004)	(39.853)
_Istate_54	31.068	31.568	38.240	38.595
	(42.366)	(42.704)	(41.689)	(40.856)
_Istate_55	64.928	65.233	67.989	68.395
	(42.707)	(42.875)	(42.814)	(42.188)
_Istate_56	20.629	18.944	21.411	21.102
	(39.971)	(39.794)	(39.719)	(39.794)
o.year	-	-	-	-
				
_IstaXyear_4	-0.006	-0.006	-0.006	-0.006
	(0.027)	(0.027)	(0.026)	(0.026)
_IstaXyear_5	0.004	0.004	0.005	0.003
	(0.017)	(0.017)	(0.017)	(0.017)
_IstaXyear_6	-0.047	-0.046	-0.039	-0.034
	(0.090)	(0.090)	(0.089)	(0.089)
_IstaXyear_8	-0.031	-0.031	-0.035	-0.034
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_9	-0.029	-0.029	-0.031	-0.031
	(0.015)	(0.016)	(0.015)	(0.015)
_IstaXyear_10	0.011	0.010	0.009	0.009
	(0.018)	(0.019)	(0.019)	(0.018)
o._IstaXyear_11	-	-	-	-
				
_IstaXyear_12	-0.011	-0.011	-0.008	-0.006
	(0.062)	(0.062)	(0.062)	(0.062)
_IstaXyear_13	-0.005	-0.005	-0.006	-0.006
	(0.032)	(0.032)	(0.031)	(0.031)
_IstaXyear_16	0.006	0.006	0.004	0.004
	(0.014)	(0.015)	(0.014)	(0.014)
_IstaXyear_17	-0.018	-0.018	-0.018	-0.018
	(0.020)	(0.020)	(0.020)	(0.020)
_IstaXyear_18	-0.001	-0.002	0.001	0.001
	(0.016)	(0.016)	(0.015)	(0.015)
_IstaXyear_19	-0.012	-0.012	-0.014	-0.016
	(0.014)	(0.014)	(0.014)	(0.013)
_IstaXyear_20	-0.010	-0.010	-0.013	-0.013
	(0.015)	(0.015)	(0.015)	(0.014)
_IstaXyear_21	-0.012	-0.013	-0.014	-0.009
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_22	-0.001	-0.000	-0.001	-0.003
	(0.017)	(0.017)	(0.016)	(0.016)
_IstaXyear_23	-0.014	-0.014	-0.015	-0.016
	(0.013)	(0.013)	(0.013)	(0.012)
_IstaXyear_24	0.004	0.003	0.000	0.001
	(0.022)	(0.022)	(0.022)	(0.022)
_IstaXyear_25	-0.000	-0.000	-0.002	-0.001
	(0.013)	(0.013)	(0.013)	(0.013)
_IstaXyear_26	0.034	0.033	0.033	0.032
	(0.017)	(0.017)	(0.017)	(0.016)
_IstaXyear_27	0.002	0.002	0.001	0.004
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_28	-0.006	-0.007	-0.006	-0.006
	(0.016)	(0.016)	(0.015)	(0.015)
_IstaXyear_29	-0.011	-0.012	-0.013	-0.010
	(0.014)	(0.014)	(0.014)	(0.014)
_IstaXyear_30	-0.001	-0.001	0.000	0.001
	(0.013)	(0.013)	(0.013)	(0.012)
_IstaXyear_32	-0.003	-0.004	-0.003	-0.003
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_33	0.007	0.007	0.005	0.006
	(0.016)	(0.016)	(0.015)	(0.015)
_IstaXyear_34	0.001	0.000	-0.002	-0.000
	(0.020)	(0.020)	(0.020)	(0.019)
_IstaXyear_35	0.003	0.003	0.003	0.003
	(0.015)	(0.015)	(0.015)	(0.014)
_IstaXyear_36	-0.031	-0.031	-0.030	-0.028
	(0.020)	(0.020)	(0.021)	(0.021)
_IstaXyear_37	0.019	0.019	0.019	0.021
	(0.022)	(0.023)	(0.022)	(0.022)
_IstaXyear_38	0.023	0.023	0.019	0.020
	(0.020)	(0.020)	(0.019)	(0.019)
_IstaXyear_39	-0.010	-0.011	-0.014	-0.014
	(0.014)	(0.014)	(0.013)	(0.013)
_IstaXyear_40	-0.008	-0.008	-0.011	-0.011
	(0.018)	(0.018)	(0.018)	(0.018)
_IstaXyear_41	-0.012	-0.013	-0.016	-0.015
	(0.014)	(0.014)	(0.013)	(0.013)
_IstaXyear_42	0.011	0.010	0.008	0.009
	(0.015)	(0.015)	(0.014)	(0.014)
_IstaXyear_44	0.007	0.007	0.006	0.006
	(0.023)	(0.023)	(0.023)	(0.023)
_IstaXyear_45	0.001	0.001	0.001	0.001
	(0.017)	(0.017)	(0.017)	(0.017)
_IstaXyear_46	-0.008	-0.008	-0.007	-0.007
	(0.017)	(0.017)	(0.017)	(0.016)
_IstaXyear_47	0.007	0.008	0.008	0.010
	(0.018)	(0.018)	(0.018)	(0.018)
_IstaXyear_48	0.014	0.014	0.016	0.017
	(0.063)	(0.063)	(0.062)	(0.062)
_IstaXyear_49	0.016	0.015	0.017	0.017
	(0.016)	(0.017)	(0.016)	(0.015)
_IstaXyear_50	-0.021	-0.021	-0.021	-0.020
	(0.014)	(0.014)	(0.014)	(0.013)
_IstaXyear_51	-0.007	-0.008	-0.009	-0.007
	(0.019)	(0.019)	(0.019)	(0.018)
_IstaXyear_53	0.004	0.003	0.006	0.005
	(0.021)	(0.021)	(0.020)	(0.020)
_IstaXyear_54	-0.016	-0.016	-0.019	-0.019
	(0.021)	(0.021)	(0.021)	(0.021)
_IstaXyear_55	-0.032	-0.033	-0.034	-0.034
	(0.021)	(0.021)	(0.021)	(0.021)
_IstaXyear_56	-0.010	-0.010	-0.011	-0.011
	(0.020)	(0.020)	(0.020)	(0.020)
lameduck	-0.080		-0.080	
	(0.083)		(0.084)	
_Igov_quali_1			-0.025	-0.066
			(0.057)	(0.067)
Constant	-0.182	-0.121	-0.073	-0.061
	(1.639)	(1.627)	(1.651)	(1.654)
				
Observations	1,286	1,286	1,284	1,284
R-squared	0.303	0.303	0.302	0.304
Year FE	YES	YES	YES	YES
State FE	YES	YES	YES	YES
Robust standard errors in parentheses				
