_IstaXyear_16	0.005	0.008	0.004	0.000
	(0.014)	(0.015)	(0.014)	(0.014)
_IstaXyear_17	-0.017	-0.011	-0.018	-0.020
	(0.020)	(0.021)	(0.020)	(0.020)
_IstaXyear_18	-0.004	-0.002	-0.005	-0.006
	(0.015)	(0.015)	(0.015)	(0.015)
_IstaXyear_19	-0.013	-0.009	-0.013	-0.016
	(0.014)	(0.014)	(0.014)	(0.014)
_IstaXyear_20	-0.012	-0.010	-0.012	-0.015
	(0.015)	(0.015)	(0.015)	(0.014)
_IstaXyear_21	-0.014	-0.012	-0.013	-0.013
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_22	-0.001	0.002	-0.001	-0.003
	(0.017)	(0.016)	(0.017)	(0.016)
_IstaXyear_23	-0.015	-0.008	-0.014	-0.019
	(0.013)	(0.013)	(0.013)	(0.013)
_IstaXyear_24	0.001	0.005	-0.001	-0.002
	(0.022)	(0.023)	(0.022)	(0.022)
_IstaXyear_25	-0.002	0.006	-0.002	-0.005
	(0.014)	(0.015)	(0.014)	(0.013)
_IstaXyear_26	0.033	0.039	0.032	0.030
	(0.017)	(0.017)	(0.017)	(0.016)
_IstaXyear_27	0.000	0.003	-0.001	-0.002
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_28	-0.006	-0.005	-0.005	-0.006
	(0.015)	(0.015)	(0.015)	(0.015)
_IstaXyear_29	-0.011	-0.008	-0.012	-0.014
	(0.014)	(0.015)	(0.014)	(0.014)
_IstaXyear_30	-0.001	0.002	-0.001	-0.005
	(0.013)	(0.013)	(0.013)	(0.013)
_IstaXyear_32	-0.003	0.004	-0.007	-0.009
	(0.019)	(0.021)	(0.019)	(0.018)
_IstaXyear_33	0.005	0.015	0.006	0.002
	(0.016)	(0.017)	(0.015)	(0.015)
_IstaXyear_34	-0.001	0.007	-0.002	-0.003
	(0.020)	(0.021)	(0.020)	(0.019)
_IstaXyear_35	0.004	0.009	0.002	-0.001
	(0.015)	(0.016)	(0.015)	(0.015)
_IstaXyear_36	-0.030	-0.022	-0.032	-0.030
	(0.021)	(0.022)	(0.021)	(0.020)
_IstaXyear_37	0.020	0.021	0.016	0.017
	(0.023)	(0.022)	(0.023)	(0.022)
_IstaXyear_38	0.018	0.022	0.019	0.015
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_39	-0.014	-0.010	-0.015	-0.017
	(0.014)	(0.014)	(0.014)	(0.013)
_IstaXyear_40	-0.011	-0.008	-0.011	-0.013
	(0.018)	(0.018)	(0.018)	(0.017)
_IstaXyear_41	-0.015	-0.011	-0.017	-0.019
	(0.013)	(0.014)	(0.014)	(0.013)
_IstaXyear_42	0.009	0.013	0.008	0.007
	(0.014)	(0.015)	(0.014)	(0.014)
_IstaXyear_44	0.005	0.011	0.006	0.002
	(0.023)	(0.023)	(0.023)	(0.023)
_IstaXyear_45	0.001	0.002	-0.000	-0.002
	(0.017)	(0.017)	(0.018)	(0.017)
_IstaXyear_46	-0.007	-0.004	-0.007	-0.010
	(0.017)	(0.017)	(0.017)	(0.017)
_IstaXyear_47	0.009	0.011	0.008	0.009
	(0.018)	(0.018)	(0.018)	(0.017)
_IstaXyear_48	0.018	0.018	0.006	0.015
	(0.062)	(0.062)	(0.063)	(0.060)
_IstaXyear_49	0.017	0.022	0.016	0.013
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_50	-0.021	-0.013	-0.020	-0.025
	(0.014)	(0.015)	(0.014)	(0.014)
_IstaXyear_51	-0.007	-0.004	-0.010	-0.011
	(0.019)	(0.019)	(0.019)	(0.018)
_IstaXyear_53	0.008	0.013	0.005	0.005
	(0.020)	(0.021)	(0.021)	(0.020)
_IstaXyear_54	-0.018	-0.018	-0.018	-0.021
	(0.021)	(0.021)	(0.021)	(0.021)
_IstaXyear_55	-0.033	-0.030	-0.034	-0.036
	(0.021)	(0.022)	(0.022)	(0.022)
_IstaXyear_56	-0.011	-0.009	-0.012	-0.015
	(0.020)	(0.020)	(0.020)	(0.020)
pvi		-0.008		
		(0.007)		
_Itesto_1			0.054	0.099
			(0.046)	(0.049)
_ItesXl2afd_1			-0.000	-0.000
			(0.000)	(0.000)
Constant	-0.082	-0.449	-0.350	-0.183
	(1.685)	(1.639)	(1.635)	(1.598)
				
Observations	1,286	1,286	1,286	1,286
R-squared	0.302	0.302	0.303	0.304
Year FE	YES	YES	YES	YES
State FE	YES	YES	YES	YES
Robust standard errors in parentheses				
