_Istate_23	29.698	26.170	30.851	26.592
	(24.840)	(26.061)	(25.659)	(25.986)
_Istate_24	0.029	-1.483	-0.821	0.189
	(43.459)	(43.855)	(44.635)	(43.354)
_Istate_25	2.522	6.154	4.053	5.923
	(26.824)	(28.342)	(27.592)	(28.532)
_Istate_26	-65.371	-62.061	-65.680	-59.299
	(32.562)	(33.226)	(33.150)	(32.931)
_Istate_27	-0.961	2.668	-0.269	3.613
	(31.587)	(32.535)	(32.308)	(32.797)
_Istate_28	11.806	9.600	11.042	9.354
	(30.448)	(31.075)	(30.787)	(31.502)
_Istate_29	24.470	23.797	22.320	26.536
	(28.582)	(29.813)	(29.067)	(30.071)
_Istate_30	1.687	-1.834	-2.646	-0.701
	(24.878)	(25.892)	(25.809)	(26.247)
_Istate_32	10.519	7.339	6.071	11.799
	(37.291)	(38.084)	(38.497)	(37.457)
_Istate_33	-9.396	-9.193	-8.934	-7.078
	(30.862)	(32.794)	(31.311)	(33.076)
_Istate_34	1.295	1.816	1.544	2.738
	(38.844)	(38.870)	(38.540)	(39.149)
_Istate_35	-6.877	-7.416	-8.602	-7.092
	(29.932)	(30.142)	(30.582)	(30.887)
_Istate_36	58.003	59.601	57.898	59.419
	(40.184)	(40.567)	(40.091)	(40.728)
_Istate_37	-34.798	-40.826	-39.874	-35.500
	(44.742)	(44.143)	(44.070)	(45.226)
_Istate_38	-37.724	-37.928	-39.406	-38.680
	(37.643)	(38.174)	(38.427)	(38.426)
_Istate_39	28.120	28.109	27.036	28.737
	(26.704)	(27.974)	(27.393)	(27.910)
_Istate_40	20.401	24.766	20.790	23.035
	(36.101)	(35.574)	(36.134)	(36.701)
_Istate_41	31.681	28.777	30.351	30.539
	(26.724)	(27.981)	(27.499)	(27.932)
_Istate_42	-20.269	-15.515	-18.611	-17.594
	(28.727)	(29.400)	(29.469)	(29.489)
_Istate_44	-10.535	-6.266	-8.587	-6.160
	(46.016)	(47.411)	(47.041)	(47.614)
_Istate_45	-1.102	-8.505	-2.303	-7.586
	(34.690)	(35.106)	(34.049)	(35.982)
_Istate_46	13.554	12.011	9.456	12.666
	(31.975)	(33.917)	(34.334)	(33.527)
_Istate_47	-16.926	-20.382	-20.593	-18.539
	(35.812)	(36.874)	(36.101)	(37.150)
_Istate_48	-23.882	-40.594	-39.382	-29.468
	(123.964)	(120.821)	(120.319)	(123.796)
_Istate_49	-33.433	-35.027	-36.907	-33.532
	(32.020)	(32.171)	(31.157)	(32.640)
_Istate_50	43.375	43.960	42.258	45.717
	(27.475)	(28.604)	(28.296)	(28.940)
_Istate_51	20.993	14.298	14.740	20.425
	(37.863)	(37.186)	(37.121)	(38.143)
_Istate_53	-13.157	-18.388	-15.522	-15.261
	(40.179)	(40.434)	(40.783)	(40.603)
_Istate_54	36.791	36.273	36.896	36.677
	(42.410)	(41.950)	(41.585)	(42.772)
_Istate_55	69.835	67.155	66.261	71.706
	(42.960)	(44.608)	(43.709)	(44.926)
_Istate_56	22.915	22.244	20.753	23.635
	(40.271)	(40.412)	(40.732)	(40.890)
o.year	-	-	-	-
				
_IstaXyear_4	-0.007	-0.006	-0.004	-0.008
	(0.027)	(0.027)	(0.026)	(0.027)
_IstaXyear_5	0.006	0.006	0.006	0.006
	(0.017)	(0.018)	(0.018)	(0.018)
_IstaXyear_6	-0.048	-0.035	-0.037	-0.045
	(0.091)	(0.089)	(0.088)	(0.091)
_IstaXyear_8	-0.035	-0.033	-0.032	-0.034
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_9	-0.030	-0.032	-0.031	-0.033
	(0.015)	(0.016)	(0.015)	(0.016)
_IstaXyear_10	0.009	0.011	0.009	0.010
	(0.018)	(0.020)	(0.019)	(0.019)
o._IstaXyear_11	-	-	-	-
				
_IstaXyear_12	-0.013	-0.006	-0.007	-0.012
	(0.063)	(0.062)	(0.061)	(0.063)
_IstaXyear_13	-0.009	-0.004	-0.004	-0.008
	(0.032)	(0.031)	(0.031)	(0.032)
_IstaXyear_16	0.004	0.006	0.006	0.005
	(0.014)	(0.015)	(0.015)	(0.015)
_IstaXyear_17	-0.017	-0.018	-0.018	-0.019
	(0.020)	(0.021)	(0.020)	(0.020)
_IstaXyear_18	-0.005	-0.006	-0.005	-0.007
	(0.015)	(0.016)	(0.015)	(0.016)
_IstaXyear_19	-0.012	-0.014	-0.014	-0.013
	(0.014)	(0.014)	(0.014)	(0.015)
_IstaXyear_20	-0.012	-0.014	-0.013	-0.014
	(0.015)	(0.015)	(0.015)	(0.015)
_IstaXyear_21	-0.013	-0.014	-0.014	-0.014
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_22	-0.000	0.001	-0.001	0.001
	(0.016)	(0.017)	(0.017)	(0.017)
_IstaXyear_23	-0.015	-0.013	-0.016	-0.014
	(0.013)	(0.013)	(0.013)	(0.013)
_IstaXyear_24	-0.000	0.001	0.000	-0.000
	(0.022)	(0.022)	(0.022)	(0.022)
_IstaXyear_25	-0.001	-0.003	-0.002	-0.003
	(0.013)	(0.014)	(0.014)	(0.014)
_IstaXyear_26	0.033	0.031	0.033	0.030
	(0.016)	(0.017)	(0.017)	(0.017)
_IstaXyear_27	0.000	-0.001	0.000	-0.002
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_28	-0.006	-0.005	-0.006	-0.005
	(0.015)	(0.016)	(0.016)	(0.016)
_IstaXyear_29	-0.012	-0.012	-0.011	-0.013
	(0.014)	(0.015)	(0.015)	(0.015)
_IstaXyear_30	-0.001	0.001	0.001	0.000
	(0.013)	(0.013)	(0.013)	(0.013)
_IstaXyear_32	-0.005	-0.004	-0.003	-0.006
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_33	0.005	0.005	0.004	0.003
	(0.016)	(0.017)	(0.016)	(0.017)
_IstaXyear_34	-0.001	-0.001	-0.001	-0.001
	(0.020)	(0.020)	(0.019)	(0.020)
_IstaXyear_35	0.003	0.004	0.004	0.003
	(0.015)	(0.015)	(0.015)	(0.015)
_IstaXyear_36	-0.030	-0.030	-0.029	-0.030
	(0.021)	(0.021)	(0.021)	(0.021)
_IstaXyear_37	0.018	0.021	0.020	0.018
	(0.023)	(0.022)	(0.022)	(0.023)
_IstaXyear_38	0.019	0.019	0.020	0.019
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_39	-0.014	-0.014	-0.013	-0.014
	(0.013)	(0.014)	(0.014)	(0.014)
_IstaXyear_40	-0.010	-0.012	-0.010	-0.012
	(0.018)	(0.018)	(0.018)	(0.018)
_IstaXyear_41	-0.016	-0.015	-0.015	-0.015
	(0.013)	(0.014)	(0.014)	(0.014)
_IstaXyear_42	0.010	0.008	0.009	0.009
	(0.014)	(0.015)	(0.015)	(0.015)
_IstaXyear_44	0.005	0.003	0.004	0.003
	(0.023)	(0.024)	(0.024)	(0.024)
_IstaXyear_45	0.001	0.004	0.001	0.004
	(0.017)	(0.018)	(0.017)	(0.018)
_IstaXyear_46	-0.007	-0.006	-0.005	-0.006
	(0.016)	(0.017)	(0.017)	(0.017)
_IstaXyear_47	0.009	0.010	0.010	0.009
	(0.018)	(0.019)	(0.018)	(0.019)
_IstaXyear_48	0.012	0.021	0.020	0.015
	(0.064)	(0.062)	(0.062)	(0.064)
_IstaXyear_49	0.017	0.017	0.018	0.017
	(0.016)	(0.016)	(0.016)	(0.016)
_IstaXyear_50	-0.022	-0.022	-0.021	-0.023
	(0.014)	(0.015)	(0.014)	(0.015)
_IstaXyear_51	-0.010	-0.007	-0.007	-0.010
	(0.019)	(0.019)	(0.019)	(0.019)
_IstaXyear_53	0.007	0.009	0.008	0.008
	(0.020)	(0.020)	(0.021)	(0.020)
_IstaXyear_54	-0.018	-0.018	-0.019	-0.018
	(0.021)	(0.021)	(0.021)	(0.022)
_IstaXyear_55	-0.035	-0.034	-0.033	-0.036
	(0.022)	(0.022)	(0.022)	(0.023)
_IstaXyear_56	-0.012	-0.011	-0.011	-0.012
	(0.020)	(0.020)	(0.020)	(0.021)
L.geo_neighbors_pooled		-0.197		-0.202
		(0.072)		(0.085)
exp_pooled_govp_neighbors_lag1			-0.195	-0.023
			(0.138)	(0.166)
Constant	-0.306	0.019	-0.083	-0.183
	(1.649)	(1.637)	(1.645)	(1.658)
				
Observations	1,286	1,286	1,286	1,286
R-squared	0.304	0.306	0.303	0.309
Year FE	YES	YES	YES	YES
State FE	YES	YES	YES	YES
Robust standard errors in parentheses				
