	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	cubic trend	decade FE		margin career	D(>median)	limit>1	drop nolimit	growth	add X
									
_IstaXyear_36	0.014		-0.023	-0.034	-0.035	-0.029		-0.040	-0.034
	(0.010)		(0.022)	(0.021)	(0.021)	(0.021)		(0.018)	(0.021)
_IstaXyear_37	-0.010		0.021	0.020	0.030	0.021	-0.005	-0.013	0.022
	(0.011)		(0.023)	(0.022)	(0.030)	(0.022)	(0.045)	(0.024)	(0.022)
_IstaXyear_38	-0.009		0.020	0.006	0.008	0.017		0.039	0.018
	(0.009)		(0.021)	(0.019)	(0.019)	(0.019)		(0.021)	(0.020)
_IstaXyear_39	0.007		-0.012	-0.019	-0.018	-0.014	-0.014	-0.024	-0.018
	(0.007)		(0.016)	(0.015)	(0.014)	(0.014)	(0.014)	(0.015)	(0.014)
_IstaXyear_40	0.006		-0.013	-0.015	-0.016	-0.011	-0.008	-0.005	-0.015
	(0.009)		(0.018)	(0.017)	(0.017)	(0.018)	(0.018)	(0.018)	(0.020)
_IstaXyear_41	0.008		-0.016	-0.018	-0.017	-0.015	-0.018	-0.023	-0.015
	(0.007)		(0.015)	(0.014)	(0.013)	(0.014)	(0.015)	(0.015)	(0.014)
_IstaXyear_42	-0.004		0.015	0.003	0.003	0.009	0.010	-0.003	0.007
	(0.007)		(0.017)	(0.015)	(0.015)	(0.015)	(0.015)	(0.014)	(0.015)
_IstaXyear_44	-0.003		0.010	0.006	0.007	0.005	0.146	0.016	-0.003
	(0.011)		(0.023)	(0.023)	(0.023)	(0.023)	(0.054)	(0.025)	(0.024)
_IstaXyear_45	-0.000		0.002	-0.002	-0.002	0.001	-0.006	-0.001	0.004
	(0.009)		(0.018)	(0.017)	(0.017)	(0.017)	(0.020)	(0.019)	(0.018)
_IstaXyear_46	0.003		-0.003	-0.013	-0.011	-0.007	-0.001	0.004	-0.009
	(0.008)		(0.019)	(0.017)	(0.017)	(0.017)	(0.020)	(0.017)	(0.018)
_IstaXyear_47	-0.005		0.008	0.007	0.006	0.010	0.001	0.002	0.007
	(0.009)		(0.019)	(0.018)	(0.018)	(0.018)	(0.021)	(0.020)	(0.019)
_IstaXyear_48	-0.008		0.019	0.016	0.006	0.023		-0.097	0.013
	(0.029)		(0.062)	(0.061)	(0.062)	(0.062)		(0.064)	(0.059)
_IstaXyear_49	-0.009		0.019	0.009	0.009	0.018	0.061	0.018	0.019
	(0.008)		(0.018)	(0.017)	(0.017)	(0.016)	(0.052)	(0.017)	(0.016)
_IstaXyear_50	0.010		-0.018	-0.028	-0.027	-0.022		-0.007	-0.021
	(0.007)		(0.024)	(0.015)	(0.014)	(0.014)		(0.015)	(0.015)
_IstaXyear_51	0.004		-0.003	-0.010	-0.011		-0.024	-0.034	-0.007
	(0.009)		(0.020)	(0.019)	(0.019)		(0.031)	(0.020)	(0.019)
_IstaXyear_53	-0.004		0.009	0.006	0.004	0.009	-0.122	-0.014	0.007
	(0.010)		(0.022)	(0.020)	(0.020)	(0.020)	(0.044)	(0.022)	(0.020)
_IstaXyear_54	0.009		-0.014	-0.025	-0.023	-0.020	-0.013	0.007	-0.019
	(0.010)		(0.022)	(0.021)	(0.020)	(0.021)	(0.027)	(0.021)	(0.022)
_IstaXyear_55	0.017		-0.031	-0.037	-0.037	-0.033		-0.054	-0.037
	(0.011)		(0.022)	(0.021)	(0.021)	(0.022)		(0.029)	(0.021)
_IstaXyear_56	0.005		0.002	-0.019	-0.018	-0.013	-0.052	0.007	-0.012
