"","est1","","","","est2","","","","est3","","","","est4","","","","est5","","","","est6","","","","est7","","","","est8","","","","est9","","","","est10","","","","est11","","","","est12","","","","est13","","","","est14","","","","est15","","","","est16","","","","est17","","","","est18","","","","est19","","","","est20","","","","est21","","","","est22","","","","est23","","","","est24","","","","est25","","","","est26","","","","est27","","","","est28","","","","est29","","","","est30","","","","est31","","","","est32","","","","est33","","","","est34","","","","est35","","","","est36","","","","est37","","","","est38","","","","est39","","","","est40","","","","est41","","","","est42","","","","est43","","","","est44","","","","est45","","","","est46","","","","est47","","","","est48","","","","est49","","","","est50","","","","est51","","","","est52","","","","est53","","","","est54","","","","est55","","","","est56","","",""
"","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p","b","se","t","p"
"_Iyear_2004",".1993913",".5553696",".3590245",".7195767","-.5403672",".6901539","-.7829662",".433647","-1.687555",".8663692","-1.947847",".0514333","-.0044472","1.34772","-.0032998",".9973671","-1.237046","1.381619","-.8953596",".3705949",".3220313","1.179739",".2729682",".7848776","-.1599894",".8210157","-.1948676",".8454966","-1.138151","2.263593","-.5028073",".6150998",".1871139",".0584464","3.201462",".0013673",".2151358",".0736023","2.922948",".0034673",".1771898",".0837781","2.114989",".0344309",".3939466",".1901292","2.071994",".038266",".2782475",".1443788","1.927205",".0539541",".3513749",".1853769","1.895462",".0580312",".3481518",".0941796","3.696679",".0002184",".3450953",".2522118","1.368276",".1712258","-1.013248",".1237458","-8.188145","2.22e-16","-1.003968",".1536797","-6.532858","6.45e-11","-1.107017",".1748665","-6.330641","2.44e-10","-.6629235",".3302974","-2.007051",".0447443","-1.096732",".247155","-4.437426","9.10e-06","-.8034857",".2354417","-3.412673",".0006433","-.8727242",".1945949","-4.484827","7.30e-06","-.7352549",".3819511","-1.924998",".0542297","2.135669",".1522628","14.0262","0","1.977772",".2140457","9.239955","0","1.902115",".2545431","7.472666","7.86e-14","1.786095",".4632555","3.855529",".0001155","1.740986",".4197056","4.148113",".0000335","1.960038",".3772416","5.195709","2.04e-07","1.977379",".2677214","7.385955","1.51e-13","1.496743",".8669953","1.726356",".0842833",".1253375",".324223",".3865781",".6990685","-.3846026",".3697143","-1.04027",".2982145","-1.159279",".483618","-2.397097",".0165255","-.7085555",".9382659","-.7551757",".4501436","-1.203863",".882058","-1.364834",".1723051","-.442649",".8851184","-.5001014",".6170036","-.4968955",".4953795","-1.00306",".3158318","-.8127345","1.347636","-.6030815",".5464545",".3749031",".0536245","6.991265","2.72e-12",".4430225",".0615367","7.199317","6.05e-13",".483925",".070612","6.853293","7.22e-12",".4862233",".1134547","4.285617",".0000182",".5001813",".0981184","5.097731","3.44e-07",".4323871",".0918195","4.709099","2.49e-06",".4888886",".0708675","6.898628","5.25e-12",".50233",".1673809","3.001119",".0026899","-1.607752",".1600814","-10.04334","0","-1.784517",".1918204","-9.303062","0","-1.981851",".2344133","-8.454516","0","-1.303533",".3702553","-3.520633",".0004305","-1.459097",".330269","-4.417906","9.97e-06","-1.181767",".3065357","-3.855234",".0001156","-1.601783",".2244958","-7.135022","9.68e-13","-1.965049",".5912366","-3.323625",".0008886"
"forcing2","","","","","","","","",".0204842",".0056551","3.622236",".0002921","-.0088965",".0208501","-.4266874",".669607",".0121165",".0219073",".5530779",".5802101","-.0161466",".01877","-.8602336",".3896603","","","","","","","","","","","","","","","","",".0001077",".0004769",".2258909",".8212863","-.0029683",".0028056","-1.05802",".2900463","-.0017693",".0021771","-.8126799",".4164016","-.0020229",".0030805","-.6566854",".5113833","","","","","","","","","","","","","","","","",".0010179",".0008984","1.13302",".2572059","-.0056615",".0049429","-1.145362",".2520593",".0008269",".0034344",".2407681",".8097348","-.00254",".0028068","-.9049385",".365498","","","","","","","","","","","","","","","","",".0025354",".0018556","1.366373",".171822",".0031819",".006931",".4590872",".6461715",".0055282",".0062102",".890173",".373373","-.0006808",".0057475","-.1184557",".9057066","","","","","","","","","","","","","","","","",".0139454",".0030483","4.57488","4.76e-06",".0053777",".0142947",".3762051",".7067644",".0147735",".0145584","1.014779",".3102111","-.0005272",".0147712","-.0356938",".9715265","","","","","","","","","","","","","","","","","-.0011835",".0004406","-2.686193",".0072271","-.0007172",".001703","-.4211094",".6736752","-.0014855",".0014618","-1.016206",".3095311",".0004784",".0012231",".391126",".6957041","","","","","","","","","","","","","","","","",".0040611",".0017276","2.350739",".0187362","-.0079845",".0058222","-1.371403",".1702492","-.0056484",".0052158","-1.082956",".278828","-.0106886",".0045601","-2.343953",".0190806","","","","","","","",""
"forcing3","","","","","","","","","","","","","","","","","-.0001344",".0003429","-.391864",".6951587","-.0005686",".0009827","-.578635",".5628355","","","","","","","","","","","","","","","","","","","","","","","","","-.0000301",".0000345","-.8728366",".3827521",".0000741",".0001359",".5456956",".5852752","","","","","","","","","","","","","","","","","","","","","","","","","-3.07e-06",".0000493","-.0621898",".9504117",".0002448",".0002042","1.198713",".2306396","","","","","","","","","","","","","","","","","","","","","","","","",".0000481",".0000927",".5186031",".6040376","-.0003029",".0003112","-.973584",".3302632","","","","","","","","","","","","","","","","","","","","","","","","",".0000133",".0002368",".056171",".9552056","-.0004631",".0007018","-.6598629",".5093418","","","","","","","","","","","","","","","","","","","","","","","","","-4.85e-06",".000022","-.2203635",".825588",".0000938",".0000692","1.355166",".1753647","","","","","","","","","","","","","","","","","","","","","","","","","-.0001559",".0000784","-1.989086",".0466918","-.0002121",".0002646","-.8014633",".4228635","","","","","","","",""
"_cons","66.07842",".7730814","85.47408","0","67.55206",".9470064","71.33221","0","68.42599","1.187249","57.63406","0","67.04318","1.308948","51.21914","0","67.98163","1.346216","50.49831","0","66.78322","1.132096","58.99077","0","66.83494",".8839002","75.61368","0","68.43473","2.19705","31.14847","0","5.220667",".0693398","75.29108","0","5.206831",".095621","54.45277","0","5.233014",".1076912","48.59278","0","5.037042",".1887654","26.68414","0","5.133337",".1494599","34.34591","0","5.07094",".1688063","30.03998","0","5.101262",".103422","49.32475","0","5.129648",".2428451","21.12313","0","11.0123",".1441956","76.37055","0","11.07066",".1784804","62.02729","0","11.12896",".1987302","56.00033","0","10.74682",".3255795","33.00829","0","11.11882",".2487818","44.69305","0","10.85874",".2456328","44.20723","0","10.97081",".1936739","56.6458","0","10.94145",".3596702","30.42079","0","15.40856",".2224478","69.26821","0","15.6844",".305048","51.41617","0","15.69912",".3509488","44.73338","0","15.8664",".485815","32.65935","0","15.85805",".4542586","34.90975","0","15.7279",".3953003","39.78723","0","15.61124",".3052124","51.14877","0","16.18205",".8392526","19.2815","0","22.30794",".4623559","48.24842","0","23.25876",".5350236","43.4724","0","23.90614",".7032656","33.99305","0","23.56637",".8724365","27.01213","0","23.95012",".8443894","28.36383","0","23.35464",".7646217","30.54405","0","23.1549",".5323637","43.49451","0","23.75522","1.308499","18.15456","0","1.622962",".0567015","28.62293","0","1.525267",".072395","21.06869","0","1.487327",".0876372","16.97141","0","1.484246",".1243067","11.9402","0","1.471293",".1141327","12.89107","0","1.527113",".1062124","14.37791","0","1.49901",".0783134","19.14117","0","1.5293",".1701285","8.989084","0","10.50391",".2147295","48.91693","0","10.80338",".2652815","40.72421","0","10.96933",".319125","34.37314","0","10.34666",".3672865","28.17055","0","10.45372",".3397962","30.76467","0","10.24971",".3186694","32.16408","0","10.49536",".2427748","43.23084","0","10.92761",".5488757","19.90909","0"
"N","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","","","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","","","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","","","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","","","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","","","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","","","2511","","","","2346","","","","2511","","","","2346","","","","2511","","","","2346","","","","2047","","","","1241","","",""
"r2",".4523527","","","",".2737272","","","",".1289705","","","",".3693266","","","",".2497803","","","",".4142008","","","",".2624295","","","","-.4186566","","","",".4257724","","","",".4118776","","","",".4298658","","","",".2151747","","","",".3446588","","","",".2867558","","","",".340988","","","",".182729","","","",".2008143","","","",".1553365","","","",".2275579","","","","-.1346787","","","",".2259816","","","",".0435703","","","",".1293262","","","",".0283467","","","",".1032918","","","","-.0109646","","","","-.0453537","","","","-.1767452","","","","-.2050598","","","","-.0177803","","","",".0113695","","","","-.4742597","","","",".5819507","","","",".4280776","","","",".3008952","","","",".3306099","","","",".2828523","","","",".4159517","","","",".3265439","","","","-.3054101","","","",".0598731","","","",".0580402","","","","-.0099847","","","",".0090503","","","","-.044037","","","",".0676369","","","",".0522978","","","",".0764271","","","",".1953048","","","",".0387608","","","","-.0659679","","","",".2238375","","","",".2571851","","","",".2065698","","","",".1277774","","","","-.1861027","","",""
"df_m","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","","","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","","","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","","","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","","","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","","","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","","","10","","","","10","","","","11","","","","11","","","","12","","","","12","","","","10","","","","10","","",""
"df_r","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"df_b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"df","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
